title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
tsongs-dag-gi-snying-po,CII0005416,"Central Institute of Buddhist Studies, Leh",Trisha Village Nubra Individual Collection,tsongs-dag-gi-snying-po,,16,buddha,,Tibetan,Baudhi,,,Tibetan,Baudhi,,,Tibetan,Baudhi,ka,,,Complete,1,1,nil,,,,Plant Products -> Paper / कागज,Bad,Stotra/Manqabat,,,22/06/2007,,,No,,,,,No,No,,,,,,,manus_dt: early century,,
Tuḷasīmahimā,NOI2379718,"OSM, Bhubaneswar",Surendra Sahoo,,,18,Cintāmaṇimiśra,,Oriya,Oriya,,,,,,,,,2,2.15,,Complete,10,20,,33,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Māhātmya,,,30/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 19th Century,,
Tulasīlagnamālā,OSI07329210,"Orissa State Museum, Bhubaneswar",Dr. Kirtan Narayan Parhi,,,210,,Shivamahanty,Oriya,Oriya,,,,,,,,,1,1.9,,Complete,33,65,,17,1.5,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,25/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tulasīlagnamālā,OSI08087209,"Orissa State Museum, Bhubaneswar",Kirtan Narayan Parhi,,,209,,Shivamahanty,Oriya,Oriya,,,,,,,,,1,1.9,,Complete,33,65,,17,1.5,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,25/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tuḷābhiṇā -10,SAI0546217,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Bhagavata Patra,,,17,,,Oriya,Oriya,,,,,,,,,16,1,,Complete,48,88,,21,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,27/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tuḥfat al-Qārī,SLO0000716,test silvertouch,Asiatic Society Library,,,16,Śaiḵẖ Manṣūr bin Śāh Cāňd,Gulāb al-Dīn bin ʻAbd al-Raḥmān,Persian,Nastaliq,,,,,,,,,,,,Complete,216,432,,28,15,,,,Ḥadīṯẖ,,,10/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1119/1709,,
Tulasīmāhātmya,NOI2319116,"OSM, Bhubaneswar",Bishnu Ch. Tripathy,Kārttikamāhātmya,,16,Mahādevadāśa,Māgunitripāṭhī,Sanskrit,Oriya,,Utsavācārya,,,,,,,16,,,Incomplete,39,78,,2,4,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Māhātmya,,,02/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1458 Sāla,,
Tulasīkavacamantra,HAI0010030,Himachal Academy of Arts Culture and Languages,Jyoti Kanavan,,,30,,,Sanskrit,Devanagari,,,,,,,,,,16,,Complete,7,14,,6,14,,Plant Products -> Paper / कागज,,Mantra,,,31/07/2006,,,No,,,,,No,No,,,,,,,manus_dt: 100 Year approx.,,
Tulābhiṇā,SAI0215517,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Śyāmsundara Beherā,,,17,,,Oriya,Oriya,,,,,,,,,16,1,,Complete,64,158,,26,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya/Fann al-Śi‘r,,,21/03/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1313 sāla,,
Tulasīmantra,NOI2229028,"OSM, Bhubaneswar",Syamasundar Lenka,,,28,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,2,4,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Mantra,,,09/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tulasīrāmāyaṇa,OSO0526618,"Orissa State Museum, Bhubaneswar",Bhagavata Tungi,,,18,Tulasīdāsa,,Hindi,Oriya,,,,,,,,,1.1,1,,Complete,174,326,,52,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa/Tārīḵẖ,,,29/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1312,,
Tulasīrāmāyaṇa,OSI0743620,"Orissa State Museum, Bhubaneswar",Harihar Hota,,,20,Tulasīdāsa,,Sanskrit,Oriya,,,,,,,,,16,,,Complete,151,300,,28,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa/Tārīḵẖ,,,03/06/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tulasīsnānavidhi,SAI0236630,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Jagannath Sarangi,,,30,,Vipranārāyaṇadāśa,Sanskrit,Oriya,,,Sanskrit,Oriya,,,Sanskrit,Oriya,1,1,,Complete,4,8,,32,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,04/01/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1248sala,,
Tulasīvinsanāmastotra,OSI0905317,"Orissa State Museum, Bhubaneswar",Dr. Devaraj Saransi,,,17,,Nārāyandāsa,Sanskrit,Oriya,,,,,,,,,1.4,1,,Complete,3,6,,28,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Stotra/Manqabat,,,29/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1259,,
Tulasīsaptanāmāṇi,NOI2330727,"OSM, Bhubaneswar",Jatindra Mohan Mishra,,,27,,,Sanskrit,Oriya,,,,,,,,,5,123,,Complete,3,6,,29,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Nāmāvalī,,,26/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tulasīsnānavidhi,SAI0236719,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Sanatana Panda,,,19,,Bāsudevapaṇḍā,Sanskrit,Oriya,,,Sanskrit,Oriya,,,Sanskrit,Oriya,1,1.1,,Complete,4,8,,24,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,04/01/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1282sala,,
Tulasīvrata,NOI2329616,"OSM, Bhubaneswar",Pitambara Sahoo,,,16,,,Oriya,Oriya,,,,,,,,,16,1,,Incomplete,40,80,40 onwards,20,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,29/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ucchāṭana,NOI2399918,"OSM, Bhubaneswar",Mana Mahakud,,,18,,,Oriya,Oriya,,,,,,,,,1,,,Complete,120,240,,18,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Tantra/Ṯilism,,,02/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ulaṭāsatacautiśā,SAI0221122,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Gopal Prasad Das,,,22,,,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,3,3.12,,Complete,24,48,,28,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya/Fann al-Śi‘r,,,14/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Upanayanadīkṣāsāmagrī,HAI0009832,Himachal Academy of Arts Culture and Languages,Ishvar Rain,,,32,,,Pahari,Devanagari,,,,Takri,,,,,,16,,Incomplete,1,2,,26,30,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,28/07/2006,,,No,,,,,No,No,,,,,,,manus_dt: 100 Year approx.,,
Upacāravidhi,NOI2333117,"OSM, Bhubaneswar",Bimala Prasana Mishra,,,17,,,Sanskrit,Oriya,,,,,,,,,2,3,,Complete,8,16,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,17/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1900,,
Upadesadṛṣṭānṭadvāra,NKO0001126,Jawaharlal Nehru Library,Jain Mandir,,,26,,,Hindi,Devanagari,,,Prakrit,Devanagari,,,,,,SR-16,,Complete,2,3,,27.2,17,,Plant Products -> Paper / कागज,Good,Jaina,,,14/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Udhavakīrtanasaṁvāda,NAO0055917,Assam Survey,Dikhowmukhia Baralengi Satra,,,17,,,Asamese,Sanchi,,,,,,,,,,,,Incomplete,57,114,,37,10,4,,,Purāṇa,,,18/10/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Umā māheśvara Saṅvāda,VRI0001618,Vrindavan Research Institute,Rajendra Kumar Vaidhya (Muukhiya ji),,,18,,,Hindi,Devanagari,,,,,,,,,,16,,Complete,9,18,,16.5,12,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,11/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1807 v.s,,
Upacāravidhi,SAI0208017,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Krupasindhu Panigrahi,,,17,,,Sanskrit,Oriya,,,,,,,,,d16,1,,Complete,120,238,,26,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,27/01/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1287,,
Uddhavagītā,SAI0293516,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Sj. Bholanath Rout,,,16,,,Sanskrit,Oriya,,,,,,,,,16,1,,Complete,43,86,,20,5,3,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Gītā,,,09/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Upanayanamuhūrta,NCI0020616,"Saraswati, Bhadrakh",Raghu Nayak,,,16,,,Sanskrit,Oriya,,,,,,,,,3,3.4,,Complete,14,28,,4,20,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Jyotiṣa,,,29/10/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1315 Sāla,,
Ūparākudimantra,OSI0803468,"Orissa State Museum, Bhubaneswar",Lingaraj Mishra,,,68,,,Sanskrit,Oriya,,,,,,,,,,,,Complete,80,160,,30,8,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,24/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Uṣāsūkta,NOI2190016,"OSM, Bhubaneswar",Prahallad Swain,,,16,,,Sanskrit,Oriya,,,,,,,,,16,,,Incomplete,7,13,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Veda,,,21/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Uptanya,NAI0279116,Assam Survey,Bangali Mahan,,,16,,,Tai,Not Available,,,,,,,,,,,,Complete,1,2,,22,6,,,Bad,Not Available,,,16/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Utharabhaniviśalimantra,NAI0027616,Assam Survey,Siva Bardoloi,,,16,Māyarāmadatta,,Bengali,Bengali,,,,,,,,,16,16,,Complete,13,13,,7,18,,,,Mantra,,,03/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1897,,
Upnayanapaddhati,NOI2349120,"OSM, Bhubaneswar",Sidhartha ku. Das,,,20,,Nityananda Dasa,Sanskrit,Oriya,,,,,,,,,16,,,Complete,60,120,,17,12,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,13/06/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vaicandragītā,OSI0028316,"Orissa State Museum, Bhubaneswar",Ramendra Sahoo,,,16,Haridāsaśarmā,Haridāsa,Oriya,Oriya,,,,,,,,,12,1,,Complete,109,217,,40,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Gītā,,,02/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1340 sala,,
Vaidehiśavilāsa,SAI0313216,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Baidyanatha Behera,,,16,Upendrabhañja,Ananda Das,Oriya,Oriya,,,,,,,,,1,1,,Complete,148,294,,30,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,06/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1303 Sāla,,
Vaidehiśavilāsa- Tṛtīyakhaṇḍa,SAI0211717,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Anam Sahoo,,,17,Upendrabhañja,,Oriya,Oriya,,,,,,,,,16,1,,Complete,140,280,,36,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,05/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vaidehīvilāsa,NOO0189578,"OSM, Bhubaneswar",Berhampur University,,,78,Upendrabhañja,,Oriya,Oriya,,,,,,,,,14,,,Incomplete,147,294,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,21/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vaidikavyākaraṇa,NKI0000816,Jawaharlal Nehru Library,Dr. Sudarsnan Devacharya,,,16,,,Sanskrit,Devanagari,,Dr.sudarsnandevācharya,,,,,,,,R-16,,Complete,15,30,,28.5,17.8,,Plant Products -> Paper / कागज,,,,,08/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vaiśākhamāhātmya,NOI2356116,"OSM, Bhubaneswar",Prafulla Chandra Mishra,,,16,Madhudāsa,Abhirama Sarangi,Oriya,Oriya,,,,,,,,,8,8.3,,Complete,68,131,,28,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Māhātmya,,,14/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1898,,
Vairagipurāṇa,SAI0260716,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Haribola Sai,,,16,,Durgā ch. Mishra,Oriya,Oriya,,,,,,,,,16,1,,Complete,124,242,,29,3.2,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,12/09/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vaiśākhamāhātmya,OSI0424219,"Orissa State Museum, Bhubaneswar",Artatrana Dash,,,19,Arjunadāsa,Prafulla Dash,Oriya,Devanagari,,,,,,,,,,,,Complete,30,60,,14,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Māhātmya,,,27/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1906,,
Vaiśākhamāhātmya,SAI0312916,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Bhagaban Satapathy,,,16,,Madhaba Satpathy,Oriya,Oriya,,,,,,,,,1,1,,Complete,165,326,,41,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Māhātmya,,,08/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1333 Sāla,,
Vaiśākṣyamāhātmya,NCI0014616,"Saraswati, Bhadrakh",Gayadhar Sabat,,,16,,Hariharasabata,Oriya,Oriya,,,,,,,,,1,1,,Complete,148,292,,41,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Māhātmya,,,19/10/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1233 Sāla,,
Vaīsakhāpurāṇ,OSI0500916,"Orissa State Museum, Bhubaneswar",Vijay Mishra,,,16,,Damodarmahapatrā,Sanskrit,Oriya,,,,,,,,,16,,,Complete,52,100,,22,2,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,10/01/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vaiṣṇavīyabhaktigīta,NAI0242516,Assam Survey,Dr. Subir Kar,,,16,Śāradācaraṇakara,,Bengali,Bengali,,,,,,,,,5,,,Complete,41,82,,22.5,14,,Plant Products -> Paper / कागज,,Āgama,,,30/10/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1321,,
Vaiṣṇavasaṁskāravidhi,OSI0397420,"Orissa State Museum, Bhubaneswar",Laxmidhar Dash,,,20,,,Sanskrit,Oriya,,,,,,,,,1,103,,Complete,9,17,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,18/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vaiśyavarga,NOI2278617,"OSM, Bhubaneswar",Ghanashyama Malla,,,17,Amarasiṁha,,Sanskrit,Oriya,,,,,,,,,12,12/4,,Complete,5,10,,35,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Kośa/Qāmūs/Luġat,,,20/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vakāsuravadha,OSI0605017,"Orissa State Museum, Bhubaneswar",Adhikandha Tripathy,,,17,,Vṛundavantripāthy,Sanskrit,Oriya,,,,,,,,,16,,,Complete,141,280,,19,2,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,05/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vālmikī Rāmāyaṇa,VRI0003320,Vrindavan Research Institute,Rshi Ballabha Trivedi,,,20,,,Sanskrit,Devanagari,,,,,,,,,4,4/1,,Complete,1800,3600,,36,16,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,20/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vālmīkirāmāyaṇa,OSI0730716,"Orissa State Museum, Bhubaneswar",Gobind Chandra Misra,,,16,,,Sanskrit,Oriya,,,,,,,,,,,,Complete,50,100,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa/Tārīḵẖ,,,19/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 20th century,,
